date,nav
2023-07-13,2.242883502597085
2023-07-14,2.268773205445876
2023-07-17,2.286559689324591
2023-07-18,2.293350810068868
2023-07-19,2.228336846260029
2023-07-20,2.2038770940042176
2023-07-21,2.137118282144907
2023-07-24,2.1924048378361154
2023-07-25,1.8936345712191336
2023-07-26,1.910863211511372
2023-07-27,1.9224005148174395
2023-07-28,1.8075238931267674
2023-07-31,1.8374777821879729
2023-08-01,1.8705451268921196
2023-08-02,1.8669727021465221
2023-08-03,1.7907527531549445
2023-08-04,1.829035224766009
2023-08-07,1.933148163352475
2023-08-08,1.9611378728316975
2023-08-09,1.9067728519868625
2023-08-10,1.905818067519148
2023-08-11,1.9037597377474855
2023-08-14,1.9321082974577313
2023-08-15,1.9653300580481428
2023-08-16,1.874485492832365
2023-08-17,1.9005786350074385
2023-08-18,1.942689024719972
2023-08-21,2.0031194743708256
2023-08-22,1.992949008248575
2023-08-23,2.020073184322127
2023-08-24,2.0326431884202725
2023-08-25,2.061129599245352
2023-08-28,1.9428614047186668
2023-08-29,1.9519358010878933
2023-08-30,2.0044921387045394
2023-08-31,2.144946438676551
2023-09-01,2.011684771091585
2023-09-04,2.06776813548781
2023-09-05,2.106232041330957
2023-09-06,2.01531985875315
2023-09-07,2.020644327505264
2023-09-08,2.024245217594615
2023-09-11,2.1170631551914667
2023-09-12,2.1399033474456837
2023-09-13,2.123867680220184
2023-09-14,2.136155585310351
2023-09-15,2.1723822789937763
2023-09-18,2.224663663752376
2023-09-19,2.208374008957343
2023-09-20,2.18070031672198
2023-09-21,2.1660036998868444
2023-09-22,2.1714884445807323
2023-09-25,2.253798296771232
2023-09-26,2.2578995214963773
2023-09-27,2.2791881019073355
2023-09-28,2.3121943921845474
2023-10-09,2.355618427684632
2023-10-10,2.360757557350385
2023-10-11,2.3729692542557856
2023-10-12,2.373552482536084
2023-10-13,2.429905766708183
2023-10-16,2.5541376855593563
2023-10-17,2.65099050181144
2023-10-18,2.6885465870476444
2023-10-19,2.738598447976562
2023-10-20,2.597324151207244
2023-10-23,2.4975746668580334
2023-10-24,2.55731981223821
2023-10-25,2.650345206894135
2023-10-26,2.7259118673799017
2023-10-27,2.7679717638943653
2023-10-30,2.849850455650337
2023-10-31,2.982357682164917
2023-11-01,2.9818415845399584
2023-11-02,3.00696863344345
2023-11-03,3.011375862642574
2023-11-06,2.7422565649971915
2023-11-07,2.802610614472131
2023-11-08,2.7370185438956693
2023-11-09,2.7985852120004773
2023-11-10,2.8091240852268338
2023-11-13,2.9271177668032875
2023-11-14,2.92262977157157
2023-11-15,2.915878123098535
2023-11-16,2.9315065225441863
2023-11-17,3.0353499510443354
2023-11-20,3.1230413292528643
2023-11-21,2.947062150592649
2023-11-22,2.9775724100572076
