date,portfolio_nav,benchmark_nav
2024-06-05,15013.773093359338,2.020027641277642
2024-06-06,14816.583181221935,1.9754422604422608
2024-06-07,14811.701374873304,2.050027641277642
2024-06-11,14969.956380789297,1.9705190417690428
2024-06-12,15097.991056293633,1.911919533169534
2024-06-13,15086.303546764138,1.825678746928748
2024-06-14,15141.746060392761,1.9362285012285023
2024-06-17,15069.077233644357,1.7973740786240795
2024-06-18,15059.676999215933,1.7414281326781336
2024-06-19,15126.90976377408,1.7137868550368556
2024-06-20,14901.44945769529,1.5965632678132684
2024-06-21,14910.431697204647,1.58771805896806
2024-06-24,14758.710465536797,1.5006173218673229
2024-06-25,14713.756269588861,1.552582923832925
2024-06-26,14760.55525242,1.58771805896806
2024-06-27,14668.89535385237,1.5049140049140055
2024-06-28,14597.657313629872,1.474966216216217
2024-07-01,14617.390295501911,1.6321898034398044
2024-07-02,14729.318948958473,1.5613298525798534
2024-07-03,14630.816493683613,1.5744963144963156
2024-07-04,14453.485338897735,1.4792260442260454
2024-07-05,14516.122837680548,1.4537592137592148
2024-07-08,14443.826191065999,1.3663667076167088
2024-07-09,14423.031217897116,1.382804054054055
2024-07-10,14416.195198514875,1.3581848894348905
2024-07-11,14353.298795754663,1.424327395577396
2024-07-12,14333.392114208102,1.4834920147420156
2024-07-15,14278.141499829799,1.4327057739557747
2024-07-16,14276.496822677647,1.4707125307125313
2024-07-17,14117.873846596029,1.5569533169533178
2024-07-18,14016.490530281464,1.5657125307125312
2024-07-19,14022.521526691531,1.5308230958230964
2024-07-22,14035.837537013897,1.4963267813267822
2024-07-23,13979.684007439966,1.4411087223587231
2024-07-24,13828.048171162001,1.3581848894348905
2024-07-25,13830.843624816413,1.3786855036855048
2024-07-26,13869.584160343227,1.4369041769041777
2024-07-29,13878.665650766914,1.3745730958230968
2024-07-30,13909.195317952757,1.3993396805896814
2024-07-31,14033.282828748981,1.543860565110566
2024-08-01,14004.259763114265,1.4622235872235885
2024-08-02,13939.484493534617,1.4243273955773963
2024-08-05,13733.246352929278,1.411805896805898
2024-08-06,13726.146291089703,1.4537592137592146
2024-08-07,13734.187569020249,1.415973587223588
2024-08-08,13654.580718942396,1.4707125307125315
2024-08-09,13670.46562539403,1.583304668304669
2024-08-12,13597.135445321379,1.4537592137592146
2024-08-13,13478.215125594359,1.432705773955775
2024-08-14,13464.489391619632,1.4118058968058975
2024-08-15,13496.249701954011,1.466464987714989
2024-08-16,13530.429630490082,1.420147420147421
2024-08-19,13150.050783792389,1.420147420147421
2024-08-20,13056.364279038227,1.3663667076167083
2024-08-21,13017.853663976293,1.3176443488943497
2024-08-22,12934.735216943349,1.2856541769041778
2024-08-23,12907.229749607617,1.2619195331695343
2024-08-26,12930.331443223238,1.309609950859952
2024-08-27,12873.697685516634,1.222853194103195
2024-08-28,12868.349252606802,1.1882186732186744
2024-08-29,12891.51710372098,1.195872235872237
2024-08-30,12865.890844226866,1.4034889434889446
2024-09-02,12764.409193001513,1.2658599508599515
2024-09-03,12760.197101284744,1.3056019656019664
2024-09-04,12726.072125261526,1.2816830466830476
2024-09-05,12736.726074797936,1.333786855036856
2024-09-06,12688.843143755046,1.2856541769041778
2024-09-09,12679.750865183129,1.2462192874692886
2024-09-10,12683.030289466573,1.2189803439803448
2024-09-11,12663.04472710913,1.222853194103195
2024-09-12,12636.992985619792,1.222853194103195
2024-09-13,12600.325236352019,1.226732186732188
2024-09-18,12556.23271773266,1.2936148648648662
2024-09-19,12596.298014205038,1.40764434889435
2024-09-20,12586.743834551811,1.4579883292383302
